stress_level,method,seed,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
0.500000,conformal_risk_filter,0,0.416667,0.355063,0.251807,0.252530,0.092129,0.212968,0.086445,0.224507,0.167867,0.214618,0.176721,-0.250890,0.049375,0.002540,0.001283,0.001033,0.000413,0.000558,0.000385,0.000945,0.000703,0.000846,0.000791,0.049462,384
0.500000,conformal_risk_filter,1,0.479167,0.354860,0.251664,0.253022,0.091886,0.213142,0.086858,0.224123,0.167559,0.214354,0.176168,-0.188458,0.050032,0.002605,0.001261,0.000995,0.000423,0.000571,0.000394,0.000911,0.000672,0.000801,0.000771,0.050504,384
0.500000,conformal_risk_filter,2,0.442708,0.354768,0.251791,0.252800,0.092185,0.212837,0.086560,0.224258,0.168064,0.214933,0.176663,-0.225303,0.049746,0.002631,0.001249,0.001075,0.000411,0.000557,0.000389,0.000961,0.000658,0.000806,0.000749,0.049948,384
0.500000,conformal_risk_filter,3,0.466146,0.355384,0.251385,0.252457,0.092365,0.212764,0.086611,0.224420,0.167240,0.213922,0.175683,-0.200714,0.049961,0.002618,0.001276,0.001039,0.000428,0.000579,0.000375,0.000990,0.000654,0.000770,0.000756,0.050568,384
0.500000,conformal_risk_filter,4,0.518229,0.354935,0.251810,0.252535,0.091916,0.212967,0.086519,0.223804,0.167817,0.214284,0.176529,-0.149021,0.050042,0.002537,0.001289,0.001067,0.000384,0.000573,0.000362,0.000977,0.000633,0.000781,0.000697,0.050246,384
0.500000,conformal_risk_filter,5,0.510417,0.354554,0.251642,0.252422,0.092081,0.212790,0.086908,0.224318,0.167930,0.214475,0.176482,-0.157226,0.050065,0.002482,0.001340,0.001033,0.000397,0.000591,0.000391,0.000929,0.000651,0.000795,0.000754,0.050258,384
0.500000,conformal_risk_filter,6,0.468750,0.355073,0.251668,0.252889,0.092134,0.212522,0.086455,0.224496,0.167478,0.214054,0.176020,-0.198582,0.049978,0.002670,0.001264,0.001083,0.000380,0.000590,0.000377,0.000947,0.000647,0.000786,0.000730,0.050565,384
0.500000,conformal_risk_filter,7,0.429688,0.354256,0.251563,0.253126,0.092019,0.213043,0.086475,0.224318,0.167782,0.214384,0.176366,-0.238215,0.049578,0.002539,0.001266,0.001071,0.000431,0.000583,0.000383,0.000938,0.000667,0.000767,0.000763,0.049953,384
0.500000,conformal_risk_filter,8,0.455729,0.355314,0.251529,0.252610,0.092130,0.213175,0.086474,0.224177,0.167694,0.214597,0.176085,-0.211451,0.049879,0.002602,0.001293,0.001046,0.000407,0.000532,0.000376,0.000946,0.000662,0.000802,0.000757,0.050474,384
0.500000,conformal_risk_filter,9,0.466146,0.355221,0.251341,0.252820,0.092180,0.212897,0.086634,0.224511,0.167244,0.213922,0.175867,-0.200891,0.049961,0.002578,0.001292,0.001034,0.000375,0.000543,0.000407,0.000936,0.000658,0.000794,0.000762,0.050558,384
0.500000,counterfactual_mechanism_audit_v5,0,0.822917,0.695889,0.111245,0.102024,0.054582,0.196703,0.047155,0.150605,0.053216,0.095151,0.046158,0.671630,0.038232,0.001451,0.001065,0.000815,0.000359,0.000434,0.000329,0.000623,0.000507,0.000676,0.000597,0.038467,384
0.500000,counterfactual_mechanism_audit_v5,1,0.773438,0.696146,0.110878,0.101049,0.054702,0.196718,0.046809,0.150545,0.053162,0.095208,0.046374,0.623438,0.041924,0.001503,0.001072,0.000789,0.000362,0.000462,0.000327,0.000670,0.000490,0.000587,0.000597,0.042266,384
0.500000,counterfactual_mechanism_audit_v5,2,0.812500,0.695765,0.110615,0.101411,0.055063,0.196506,0.047028,0.150613,0.053170,0.094923,0.046475,0.661879,0.039090,0.001459,0.001042,0.000787,0.000354,0.000482,0.000317,0.000672,0.000496,0.000613,0.000592,0.039115,384
0.500000,counterfactual_mechanism_audit_v5,3,0.768229,0.696020,0.111522,0.101910,0.054930,0.196893,0.047033,0.150734,0.053362,0.095429,0.046615,0.616345,0.042260,0.001462,0.001015,0.000811,0.000347,0.000486,0.000328,0.000641,0.000516,0.000642,0.000592,0.042460,384
0.500000,counterfactual_mechanism_audit_v5,4,0.833333,0.697012,0.110927,0.101151,0.054588,0.196551,0.047030,0.150380,0.053501,0.095614,0.046415,0.683371,0.037324,0.001431,0.001025,0.000848,0.000334,0.000468,0.000315,0.000648,0.000483,0.000600,0.000585,0.037448,384
0.500000,counterfactual_mechanism_audit_v5,5,0.791667,0.695913,0.110935,0.101380,0.054798,0.196994,0.047103,0.150523,0.053411,0.095358,0.046623,0.640781,0.040673,0.001383,0.001036,0.000783,0.000334,0.000458,0.000332,0.000632,0.000508,0.000644,0.000569,0.040671,384
0.500000,counterfactual_mechanism_audit_v5,6,0.804688,0.696097,0.111176,0.101660,0.054731,0.196673,0.046995,0.150374,0.053543,0.095169,0.046870,0.653594,0.039704,0.001476,0.001045,0.000825,0.000365,0.000460,0.000325,0.000664,0.000501,0.000622,0.000602,0.039843,384
0.500000,counterfactual_mechanism_audit_v5,7,0.794271,0.696217,0.110868,0.101519,0.054572,0.196586,0.047159,0.150975,0.053343,0.095115,0.046555,0.643724,0.040485,0.001399,0.001059,0.000817,0.000348,0.000440,0.000293,0.000674,0.000481,0.000621,0.000580,0.040495,384
0.500000,counterfactual_mechanism_audit_v5,8,0.794271,0.696065,0.110754,0.101268,0.054625,0.196878,0.046845,0.150334,0.053482,0.095472,0.046713,0.644039,0.040485,0.001480,0.001052,0.000776,0.000349,0.000472,0.000340,0.000638,0.000488,0.000620,0.000586,0.040507,384
0.500000,counterfactual_mechanism_audit_v5,9,0.791667,0.696625,0.111496,0.101112,0.054789,0.196667,0.046948,0.150504,0.053346,0.095097,0.046270,0.640953,0.040673,0.001421,0.001036,0.000814,0.000351,0.000483,0.000345,0.000642,0.000492,0.000595,0.000588,0.040809,384
0.500000,oracle_mechanism_repair,0,0.953125,0.817059,0.059010,0.051270,0.031648,0.155654,0.027715,0.081014,0.003425,0.051020,0.000041,1.023357,0.021169,0.001251,0.000946,0.000711,0.000353,0.000474,0.000304,0.000470,0.000355,0.000505,0.000030,0.021414,384
0.500000,oracle_mechanism_repair,1,0.929688,0.816380,0.058857,0.051371,0.031442,0.155500,0.027549,0.081001,0.003397,0.051086,0.000040,1.000124,0.025606,0.001221,0.000956,0.000678,0.000329,0.000411,0.000320,0.000460,0.000328,0.000474,0.000027,0.025515,384
0.500000,oracle_mechanism_repair,2,0.937500,0.816492,0.058247,0.051363,0.031535,0.155390,0.027690,0.081081,0.003276,0.051158,0.000096,1.008463,0.024243,0.001199,0.000922,0.000757,0.000355,0.000443,0.000317,0.000461,0.000336,0.000464,0.000054,0.024375,384
0.500000,oracle_mechanism_repair,3,0.942708,0.816881,0.058510,0.051084,0.032064,0.155351,0.027628,0.080956,0.002953,0.050650,0.000030,1.013500,0.023275,0.001240,0.000901,0.000682,0.000330,0.000425,0.000329,0.000456,0.000311,0.000442,0.000024,0.023356,384
0.500000,oracle_mechanism_repair,4,0.919271,0.816463,0.059225,0.050934,0.031811,0.155070,0.027630,0.080965,0.003151,0.050596,0.000054,0.989600,0.027283,0.001244,0.000935,0.000675,0.000320,0.000447,0.000330,0.000481,0.000321,0.000459,0.000038,0.027288,384
0.500000,oracle_mechanism_repair,5,0.945312,0.815393,0.058898,0.051146,0.032104,0.155270,0.027743,0.081229,0.003388,0.050987,0.000085,1.014781,0.022771,0.001221,0.000936,0.000691,0.000344,0.000443,0.000288,0.000442,0.000355,0.000505,0.000070,0.022781,384
0.500000,oracle_mechanism_repair,6,0.945312,0.816839,0.058571,0.050486,0.031819,0.155371,0.027834,0.080912,0.003217,0.051013,0.000082,1.016480,0.022771,0.001218,0.000900,0.000683,0.000318,0.000430,0.000318,0.000464,0.000329,0.000465,0.000054,0.022845,384
0.500000,oracle_mechanism_repair,7,0.929688,0.817062,0.058736,0.051266,0.031830,0.155203,0.027766,0.081394,0.003059,0.051001,0.000042,1.000251,0.025606,0.001209,0.000946,0.000713,0.000336,0.000430,0.000329,0.000487,0.000315,0.000440,0.000036,0.025536,384
0.500000,oracle_mechanism_repair,8,0.950521,0.815753,0.058770,0.051660,0.031703,0.155362,0.027643,0.080876,0.003128,0.050897,0.000077,1.020513,0.021719,0.001255,0.000923,0.000676,0.000346,0.000443,0.000329,0.000458,0.000313,0.000470,0.000064,0.021860,384
0.500000,oracle_mechanism_repair,9,0.927083,0.816750,0.058918,0.050906,0.031938,0.155403,0.027906,0.081110,0.003327,0.051312,0.000097,0.997292,0.026039,0.001251,0.000965,0.000685,0.000319,0.000446,0.000302,0.000465,0.000344,0.000496,0.000073,0.026158,384
0.500000,proposed_failed_rollout_audit_v4_1,0,0.684896,0.608091,0.152649,0.140237,0.067725,0.236010,0.067166,0.131687,0.109370,0.141621,0.111060,0.367307,0.046526,0.001723,0.001133,0.000899,0.000362,0.000526,0.000348,0.000622,0.000575,0.000692,0.000664,0.046681,384
0.500000,proposed_failed_rollout_audit_v4_1,1,0.708333,0.609422,0.152288,0.140507,0.068103,0.236724,0.066882,0.132290,0.108851,0.141309,0.110764,0.391073,0.045522,0.001654,0.001131,0.000856,0.000362,0.000494,0.000345,0.000585,0.000561,0.000710,0.000655,0.045997,384
0.500000,proposed_failed_rollout_audit_v4_1,2,0.721354,0.608286,0.152720,0.140458,0.067698,0.236053,0.067098,0.131612,0.108891,0.141044,0.111007,0.403968,0.044901,0.001706,0.001100,0.000854,0.000376,0.000538,0.000349,0.000639,0.000591,0.000705,0.000686,0.045137,384
0.500000,proposed_failed_rollout_audit_v4_1,3,0.721354,0.608564,0.152633,0.140683,0.067633,0.236169,0.067155,0.131990,0.109047,0.141336,0.110546,0.403794,0.044901,0.001654,0.001170,0.000875,0.000363,0.000548,0.000350,0.000585,0.000572,0.000699,0.000649,0.045317,384
0.500000,proposed_failed_rollout_audit_v4_1,4,0.679688,0.607661,0.152967,0.140819,0.067891,0.236368,0.067290,0.132207,0.108956,0.141448,0.110585,0.361018,0.046730,0.001765,0.001127,0.000893,0.000341,0.000512,0.000362,0.000598,0.000559,0.000694,0.000646,0.046950,384
0.500000,proposed_failed_rollout_audit_v4_1,5,0.721354,0.608384,0.152442,0.140676,0.067807,0.236557,0.067071,0.132206,0.109069,0.141373,0.110775,0.403603,0.044901,0.001702,0.001130,0.000816,0.000367,0.000538,0.000347,0.000620,0.000545,0.000678,0.000637,0.044881,384
0.500000,proposed_failed_rollout_audit_v4_1,6,0.713542,0.608431,0.152558,0.140689,0.067852,0.236705,0.067178,0.131759,0.109470,0.141884,0.111001,0.395373,0.045279,0.001759,0.001093,0.000886,0.000371,0.000502,0.000368,0.000638,0.000542,0.000653,0.000649,0.045474,384
0.500000,proposed_failed_rollout_audit_v4_1,7,0.669271,0.608029,0.152238,0.140523,0.067501,0.236374,0.067123,0.132042,0.108855,0.141297,0.110384,0.352224,0.047119,0.001676,0.001150,0.000853,0.000343,0.000539,0.000357,0.000613,0.000530,0.000670,0.000624,0.047456,384
0.500000,proposed_failed_rollout_audit_v4_1,8,0.710938,0.608089,0.152424,0.140706,0.067771,0.236495,0.067263,0.132408,0.108546,0.140890,0.109752,0.393326,0.045401,0.001723,0.001075,0.000867,0.000349,0.000508,0.000375,0.000591,0.000595,0.000725,0.000670,0.045645,384
0.500000,proposed_failed_rollout_audit_v4_1,9,0.658854,0.608535,0.152555,0.140850,0.067866,0.236762,0.067072,0.131831,0.108663,0.141287,0.110461,0.341125,0.047481,0.001687,0.001080,0.000899,0.000375,0.000529,0.000359,0.000603,0.000541,0.000673,0.000646,0.047884,384
0.500000,scalar_uncertainty_planner,0,0.377604,0.278739,0.304605,0.289428,0.109400,0.153360,0.117463,0.132023,0.225207,0.254613,0.242192,-0.428459,0.048552,0.002681,0.001452,0.001193,0.000445,0.000507,0.000460,0.000656,0.000781,0.000932,0.000884,0.048883,384
0.500000,scalar_uncertainty_planner,1,0.330729,0.277448,0.304658,0.289611,0.109563,0.153527,0.117366,0.131520,0.225447,0.254921,0.242503,-0.476187,0.047119,0.002782,0.001459,0.001175,0.000458,0.000519,0.000453,0.000673,0.000773,0.000900,0.000904,0.046962,384
0.500000,scalar_uncertainty_planner,2,0.385417,0.277465,0.304521,0.289896,0.109572,0.153754,0.117370,0.132289,0.225566,0.254814,0.242597,-0.421900,0.048743,0.002665,0.001400,0.001201,0.000430,0.000508,0.000426,0.000650,0.000755,0.000893,0.000843,0.049565,384
0.500000,scalar_uncertainty_planner,3,0.388021,0.278268,0.304603,0.289347,0.109387,0.153771,0.117394,0.131860,0.225420,0.254549,0.242421,-0.418315,0.048804,0.002661,0.001485,0.001187,0.000453,0.000493,0.000455,0.000643,0.000764,0.000907,0.000850,0.049075,384
0.500000,scalar_uncertainty_planner,4,0.328125,0.278332,0.304369,0.289613,0.109631,0.153918,0.117410,0.132134,0.225604,0.255033,0.242576,-0.478663,0.047024,0.002704,0.001424,0.001162,0.000439,0.000511,0.000440,0.000637,0.000792,0.000941,0.000882,0.047731,384
0.500000,scalar_uncertainty_planner,5,0.325521,0.279080,0.304498,0.289941,0.109608,0.153652,0.117491,0.132048,0.225251,0.254812,0.242476,-0.481083,0.046928,0.002720,0.001476,0.001156,0.000437,0.000495,0.000465,0.000647,0.000788,0.000939,0.000908,0.047528,384
0.500000,scalar_uncertainty_planner,6,0.408854,0.278272,0.304532,0.289999,0.109658,0.153722,0.117285,0.131611,0.225348,0.255034,0.242541,-0.398039,0.049237,0.002775,0.001450,0.001144,0.000467,0.000494,0.000441,0.000655,0.000795,0.000924,0.000907,0.049818,384
0.500000,scalar_uncertainty_planner,7,0.398438,0.277698,0.304565,0.290014,0.109493,0.153692,0.117280,0.132065,0.225300,0.254596,0.242346,-0.408567,0.049032,0.002676,0.001424,0.001165,0.000422,0.000488,0.000452,0.000654,0.000752,0.000897,0.000851,0.049627,384
0.500000,scalar_uncertainty_planner,8,0.411458,0.279157,0.304301,0.289996,0.109415,0.153544,0.117340,0.132021,0.225479,0.254647,0.242415,-0.394805,0.049284,0.002696,0.001472,0.001183,0.000440,0.000534,0.000450,0.000637,0.000782,0.000940,0.000886,0.049571,384
0.500000,scalar_uncertainty_planner,9,0.343750,0.277969,0.304373,0.289932,0.109511,0.153676,0.117181,0.131789,0.225114,0.254428,0.241877,-0.462708,0.047568,0.002689,0.001448,0.001165,0.000416,0.000498,0.000457,0.000662,0.000790,0.000944,0.000881,0.048175,384
0.666667,active_probe_planner,0,0.596354,0.498517,0.213955,0.207947,0.086831,0.316695,0.083154,0.122673,0.168585,0.196837,0.177403,0.043299,0.049137,0.001496,0.001085,0.000893,0.000374,0.000543,0.000357,0.000518,0.000556,0.000670,0.000685,0.049297,384
0.666667,active_probe_planner,1,0.578125,0.498449,0.213982,0.207107,0.087024,0.316845,0.083138,0.122723,0.168461,0.196766,0.177599,0.025507,0.049461,0.001593,0.001105,0.000914,0.000358,0.000535,0.000339,0.000527,0.000583,0.000703,0.000664,0.049702,384
0.666667,active_probe_planner,2,0.572917,0.498648,0.214780,0.207704,0.086940,0.316917,0.083173,0.122504,0.168954,0.197086,0.177765,0.018942,0.049540,0.001620,0.001109,0.000886,0.000357,0.000603,0.000344,0.000518,0.000550,0.000680,0.000621,0.049560,384
0.666667,active_probe_planner,3,0.591146,0.497943,0.214274,0.207951,0.086891,0.316819,0.082903,0.122606,0.169090,0.197096,0.178067,0.037324,0.049237,0.001584,0.001058,0.000853,0.000376,0.000577,0.000349,0.000511,0.000533,0.000673,0.000627,0.049492,384
0.666667,active_probe_planner,4,0.531250,0.497827,0.213981,0.208109,0.087029,0.316767,0.083106,0.122500,0.168598,0.196418,0.177484,-0.022367,0.049978,0.001587,0.001089,0.000875,0.000358,0.000555,0.000352,0.000534,0.000569,0.000693,0.000628,0.050023,384
0.666667,active_probe_planner,5,0.562500,0.497484,0.214255,0.208106,0.086813,0.316720,0.083301,0.122447,0.168660,0.196572,0.177258,0.008623,0.049683,0.001648,0.001089,0.000870,0.000365,0.000583,0.000320,0.000552,0.000568,0.000701,0.000671,0.049803,384
0.666667,active_probe_planner,6,0.505208,0.498792,0.214526,0.208168,0.086734,0.317023,0.082851,0.122420,0.169095,0.197284,0.177566,-0.048559,0.050073,0.001542,0.001056,0.000854,0.000345,0.000563,0.000339,0.000551,0.000566,0.000690,0.000666,0.050297,384
0.666667,active_probe_planner,7,0.601562,0.497602,0.214254,0.207939,0.086750,0.317035,0.082992,0.122649,0.168416,0.196308,0.177791,0.048112,0.049032,0.001568,0.001114,0.000908,0.000355,0.000549,0.000334,0.000518,0.000541,0.000667,0.000646,0.049299,384
0.666667,active_probe_planner,8,0.546875,0.498010,0.214187,0.207858,0.086922,0.316946,0.083131,0.122450,0.169007,0.197351,0.177920,-0.006880,0.049855,0.001636,0.001085,0.000927,0.000397,0.000535,0.000359,0.000510,0.000585,0.000689,0.000685,0.049971,384
0.666667,active_probe_planner,9,0.601562,0.498364,0.214057,0.207811,0.086748,0.316762,0.083186,0.122233,0.168635,0.196685,0.177611,0.048574,0.049032,0.001564,0.001083,0.000920,0.000372,0.000588,0.000371,0.000551,0.000593,0.000690,0.000680,0.049217,384
0.666667,conformal_risk_filter,0,0.416667,0.334713,0.256197,0.257786,0.093279,0.214893,0.087992,0.229782,0.170902,0.218134,0.179932,-0.271565,0.049375,0.001902,0.001161,0.000957,0.000383,0.000515,0.000350,0.000765,0.000592,0.000700,0.000678,0.049454,384
0.666667,conformal_risk_filter,1,0.450521,0.335426,0.256197,0.257760,0.093501,0.214931,0.088157,0.230026,0.170454,0.217536,0.179212,-0.237544,0.049830,0.001860,0.001151,0.000941,0.000356,0.000497,0.000365,0.000757,0.000530,0.000678,0.000629,0.049982,384
0.666667,conformal_risk_filter,2,0.434896,0.335817,0.256162,0.258012,0.093516,0.215687,0.088054,0.229650,0.170356,0.217682,0.179483,-0.253249,0.049649,0.001807,0.001098,0.000941,0.000373,0.000494,0.000345,0.000765,0.000567,0.000705,0.000655,0.049752,384
0.666667,conformal_risk_filter,3,0.466146,0.336072,0.256212,0.258307,0.093711,0.215137,0.088197,0.229268,0.170564,0.217965,0.179677,-0.222364,0.049961,0.001854,0.001147,0.000914,0.000379,0.000534,0.000362,0.000743,0.000587,0.000684,0.000705,0.050261,384
0.666667,conformal_risk_filter,4,0.432292,0.335789,0.256495,0.258003,0.093475,0.215117,0.088083,0.229927,0.169940,0.217138,0.178917,-0.255753,0.049614,0.001828,0.001166,0.000909,0.000365,0.000485,0.000369,0.000776,0.000555,0.000651,0.000642,0.049706,384
0.666667,conformal_risk_filter,5,0.434896,0.335149,0.256606,0.257538,0.093301,0.214912,0.088185,0.229884,0.170245,0.217407,0.179224,-0.253104,0.049649,0.001847,0.001161,0.000921,0.000369,0.000511,0.000357,0.000787,0.000590,0.000729,0.000687,0.049943,384
0.666667,conformal_risk_filter,6,0.434896,0.334917,0.256366,0.257828,0.093341,0.215244,0.088184,0.229468,0.170264,0.217290,0.178903,-0.253259,0.049649,0.001853,0.001118,0.000937,0.000382,0.000532,0.000343,0.000770,0.000582,0.000708,0.000662,0.049882,384
0.666667,conformal_risk_filter,7,0.447917,0.336070,0.256062,0.258135,0.093086,0.215170,0.088104,0.229676,0.170631,0.218039,0.179660,-0.239748,0.049803,0.001831,0.001119,0.000928,0.000377,0.000495,0.000351,0.000752,0.000557,0.000655,0.000626,0.049857,384
0.666667,conformal_risk_filter,8,0.440104,0.335381,0.256082,0.257412,0.093338,0.215599,0.087978,0.229748,0.170421,0.217571,0.178880,-0.247455,0.049715,0.001865,0.001111,0.000895,0.000373,0.000519,0.000337,0.000780,0.000587,0.000717,0.000674,0.049683,384
0.666667,conformal_risk_filter,9,0.450521,0.336148,0.256470,0.257571,0.093109,0.215456,0.088261,0.229303,0.170394,0.217723,0.179401,-0.237020,0.049830,0.001793,0.001203,0.000939,0.000393,0.000506,0.000343,0.000731,0.000588,0.000704,0.000668,0.050101,384
0.666667,counterfactual_mechanism_audit_v5,0,0.783854,0.690070,0.113541,0.104439,0.055296,0.198124,0.047801,0.154265,0.054709,0.097155,0.047914,0.623380,0.041224,0.001316,0.000959,0.000714,0.000355,0.000438,0.000313,0.000551,0.000447,0.000578,0.000522,0.041247,384
0.666667,counterfactual_mechanism_audit_v5,1,0.796875,0.689894,0.113602,0.104626,0.055779,0.197850,0.047605,0.153694,0.054605,0.096817,0.047720,0.636001,0.040293,0.001305,0.000933,0.000770,0.000328,0.000448,0.000307,0.000558,0.000487,0.000616,0.000580,0.040323,384
0.666667,counterfactual_mechanism_audit_v5,2,0.770833,0.691264,0.113568,0.104290,0.055343,0.197802,0.047825,0.153886,0.054808,0.097259,0.048035,0.610903,0.042093,0.001298,0.000946,0.000757,0.000354,0.000453,0.000321,0.000550,0.000470,0.000588,0.000574,0.042081,384
0.666667,counterfactual_mechanism_audit_v5,3,0.812500,0.690469,0.113074,0.103903,0.055694,0.197868,0.047693,0.153733,0.054630,0.096690,0.047691,0.652883,0.039090,0.001187,0.000945,0.000745,0.000318,0.000459,0.000315,0.000539,0.000462,0.000585,0.000537,0.039110,384
0.666667,counterfactual_mechanism_audit_v5,4,0.781250,0.689893,0.113657,0.104395,0.055348,0.197847,0.047602,0.153722,0.054612,0.096569,0.048046,0.620950,0.041402,0.001273,0.000968,0.000742,0.000339,0.000444,0.000336,0.000568,0.000439,0.000540,0.000556,0.041214,384
0.666667,counterfactual_mechanism_audit_v5,5,0.791667,0.690607,0.114075,0.104552,0.055448,0.198158,0.047808,0.153373,0.054902,0.097339,0.048379,0.630677,0.040673,0.001197,0.000968,0.000736,0.000357,0.000421,0.000320,0.000540,0.000505,0.000631,0.000595,0.040660,384
0.666667,counterfactual_mechanism_audit_v5,6,0.815104,0.689789,0.113510,0.103941,0.055565,0.197720,0.047715,0.153889,0.054382,0.096753,0.047490,0.655122,0.038880,0.001238,0.000927,0.000727,0.000363,0.000485,0.000296,0.000519,0.000503,0.000586,0.000594,0.038937,384
0.666667,counterfactual_mechanism_audit_v5,7,0.789062,0.689367,0.113521,0.104195,0.055441,0.198524,0.047880,0.154014,0.054661,0.096790,0.048017,0.628325,0.040859,0.001246,0.000963,0.000748,0.000337,0.000443,0.000304,0.000543,0.000476,0.000591,0.000582,0.040880,384
0.666667,counterfactual_mechanism_audit_v5,8,0.812500,0.689830,0.113176,0.104445,0.055306,0.197824,0.047889,0.153829,0.054659,0.096997,0.048001,0.652427,0.039090,0.001261,0.000968,0.000683,0.000348,0.000466,0.000305,0.000581,0.000487,0.000624,0.000605,0.039173,384
0.666667,counterfactual_mechanism_audit_v5,9,0.817708,0.690043,0.113848,0.104468,0.055480,0.197782,0.047700,0.153831,0.054956,0.097067,0.048146,0.656814,0.038667,0.001221,0.000938,0.000747,0.000344,0.000485,0.000334,0.000578,0.000463,0.000567,0.000579,0.038933,384
0.666667,oracle_mechanism_repair,0,0.924479,0.814485,0.060339,0.053675,0.032282,0.156141,0.028048,0.082518,0.003685,0.051741,0.000074,0.989279,0.026463,0.001220,0.000856,0.000660,0.000323,0.000451,0.000316,0.000449,0.000350,0.000491,0.000052,0.026536,384
0.666667,oracle_mechanism_repair,1,0.937500,0.813576,0.060501,0.053339,0.031961,0.155966,0.028188,0.082571,0.003694,0.051746,0.000073,1.002402,0.024243,0.001214,0.000838,0.000645,0.000328,0.000438,0.000309,0.000453,0.000342,0.000493,0.000055,0.024418,384
0.666667,oracle_mechanism_repair,2,0.929688,0.814070,0.060467,0.053318,0.032048,0.156561,0.028572,0.082595,0.003621,0.051674,0.000085,0.994369,0.025606,0.001236,0.000843,0.000656,0.000326,0.000428,0.000329,0.000440,0.000351,0.000484,0.000068,0.025718,384
0.666667,oracle_mechanism_repair,3,0.940104,0.814550,0.060542,0.052922,0.032154,0.156522,0.028019,0.082565,0.003689,0.051793,0.000050,1.005350,0.023765,0.001149,0.000875,0.000670,0.000318,0.000422,0.000298,0.000429,0.000350,0.000477,0.000041,0.023774,384
0.666667,oracle_mechanism_repair,4,0.934896,0.814553,0.060536,0.053212,0.032062,0.156001,0.027929,0.082675,0.003563,0.051457,0.000056,1.000283,0.024708,0.001123,0.000938,0.000655,0.000330,0.000423,0.000293,0.000441,0.000332,0.000457,0.000034,0.024597,384
0.666667,oracle_mechanism_repair,5,0.937500,0.813664,0.060244,0.053511,0.032152,0.156203,0.028111,0.082362,0.003882,0.052019,0.000069,1.002226,0.024243,0.001156,0.000842,0.000674,0.000339,0.000429,0.000309,0.000438,0.000353,0.000489,0.000036,0.024481,384
0.666667,oracle_mechanism_repair,6,0.937500,0.815285,0.060665,0.052451,0.032074,0.156413,0.028111,0.082319,0.003904,0.051937,0.000100,1.003230,0.024243,0.001233,0.000914,0.000669,0.000327,0.000433,0.000340,0.000450,0.000365,0.000476,0.000053,0.024252,384
0.666667,oracle_mechanism_repair,7,0.927083,0.813511,0.060445,0.053486,0.032303,0.156381,0.028262,0.082328,0.003887,0.051869,0.000041,0.991301,0.026039,0.001214,0.000864,0.000668,0.000334,0.000425,0.000326,0.000463,0.000342,0.000477,0.000038,0.025912,384
0.666667,oracle_mechanism_repair,8,0.932292,0.814230,0.060510,0.053539,0.032193,0.156053,0.028096,0.082446,0.003730,0.051722,0.000050,0.997033,0.025162,0.001131,0.000890,0.000651,0.000326,0.000437,0.000316,0.000428,0.000349,0.000492,0.000038,0.025150,384
0.666667,oracle_mechanism_repair,9,0.953125,0.814942,0.060338,0.052952,0.032373,0.156160,0.028106,0.082384,0.004116,0.051874,0.000089,1.018264,0.021169,0.001192,0.000860,0.000666,0.000309,0.000425,0.000303,0.000434,0.000338,0.000489,0.000059,0.021340,384
0.666667,proposed_failed_rollout_audit_v4_1,0,0.671875,0.599181,0.155217,0.144669,0.068539,0.238525,0.068148,0.134900,0.111265,0.144049,0.113275,0.341442,0.047024,0.001447,0.000983,0.000803,0.000359,0.000518,0.000347,0.000512,0.000520,0.000649,0.000602,0.047202,384
0.666667,proposed_failed_rollout_audit_v4_1,1,0.708333,0.599153,0.156031,0.144532,0.068846,0.238223,0.068108,0.134739,0.110801,0.143454,0.112392,0.377368,0.045522,0.001462,0.001001,0.000795,0.000353,0.000502,0.000337,0.000514,0.000513,0.000615,0.000624,0.045656,384
0.666667,proposed_failed_rollout_audit_v4_1,2,0.687500,0.599396,0.155859,0.144114,0.068681,0.238224,0.068269,0.134743,0.110812,0.143500,0.112851,0.357180,0.046421,0.001312,0.000978,0.000770,0.000348,0.000481,0.000349,0.000535,0.000506,0.000608,0.000639,0.046656,384
0.666667,proposed_failed_rollout_audit_v4_1,3,0.674479,0.598988,0.155628,0.143935,0.068804,0.238522,0.068167,0.134898,0.111048,0.143993,0.112893,0.344027,0.046928,0.001455,0.000998,0.000788,0.000360,0.000468,0.000331,0.000566,0.000495,0.000612,0.000577,0.046897,384
0.666667,proposed_failed_rollout_audit_v4_1,4,0.690104,0.599209,0.155871,0.144677,0.068634,0.238484,0.068087,0.134583,0.110806,0.143599,0.112523,0.359375,0.046315,0.001331,0.000994,0.000826,0.000354,0.000470,0.000300,0.000520,0.000524,0.000661,0.000605,0.046366,384
0.666667,proposed_failed_rollout_audit_v4_1,5,0.687500,0.599245,0.155535,0.144010,0.068977,0.238020,0.068156,0.134923,0.111078,0.143880,0.112984,0.357112,0.046421,0.001430,0.001009,0.000834,0.000341,0.000463,0.000334,0.000552,0.000499,0.000604,0.000596,0.046553,384
