ablation,interpretation,task,mechanism,seed,episode,success,mechanism_f1,invalid_repair_rate,repeat_failure_rate,damage_rate,diagnostic_probe_cost,calibration_error,abstention_rate,budget_violation_rate,predicted_breach_risk,realized_breach_risk,repair_utility
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,4,2,0,0.648497,0.119526,0.099619,0.059806,0.231158,0.040039,0.154754,0.054919,0.092855,0.043558,-0.187042
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,4,3,0,0.667236,0.108745,0.099666,0.055660,0.225029,0.051233,0.152740,0.059767,0.099678,0.052896,-0.173341
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,4,4,1,0.661950,0.112096,0.102630,0.055257,0.230002,0.044676,0.155514,0.055319,0.093355,0.050017,0.824231
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,4,5,0,0.652433,0.119499,0.101526,0.058257,0.224880,0.051192,0.149020,0.060643,0.098440,0.052402,-0.192194
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,4,6,1,0.665636,0.115686,0.106154,0.056678,0.228776,0.041685,0.157738,0.053271,0.093450,0.046660,0.820790
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,4,7,1,0.661541,0.125522,0.108864,0.056192,0.225365,0.050659,0.152280,0.056600,0.101677,0.048276,0.803882
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,0,1,0.638013,0.114499,0.106725,0.053920,0.221206,0.045766,0.157941,0.059304,0.100023,0.046787,0.811106
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,1,1,0.678318,0.120836,0.098982,0.055563,0.224607,0.043362,0.146425,0.049037,0.092588,0.041642,0.832446
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,2,1,0.653386,0.116138,0.115783,0.051522,0.221889,0.051140,0.151329,0.056317,0.100618,0.049032,0.810404
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,3,1,0.665133,0.123540,0.111711,0.056395,0.220094,0.054768,0.146056,0.059144,0.102129,0.054482,0.803472
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,4,1,0.670153,0.116862,0.105098,0.053756,0.226554,0.048377,0.154867,0.059038,0.100139,0.055716,0.819071
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,5,1,0.657631,0.116865,0.103504,0.058276,0.225982,0.048354,0.146060,0.053197,0.099779,0.047901,0.816992
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,6,1,0.654857,0.103733,0.106080,0.061408,0.225330,0.044305,0.149600,0.055250,0.100244,0.043525,0.823192
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,5,7,1,0.668085,0.109156,0.104395,0.050968,0.226804,0.050404,0.151211,0.050995,0.096124,0.045866,0.833643
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,0,1,0.657387,0.113858,0.106456,0.054432,0.226249,0.052401,0.147530,0.048555,0.090451,0.043258,0.821821
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,1,1,0.661036,0.113773,0.105159,0.056594,0.221421,0.048039,0.150387,0.063711,0.105539,0.060842,0.815413
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,2,1,0.660104,0.122335,0.097235,0.059131,0.223058,0.043730,0.146229,0.055293,0.099390,0.049823,0.818792
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,3,1,0.666787,0.111038,0.105075,0.058452,0.226748,0.047726,0.151072,0.059139,0.106901,0.048471,0.819359
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,4,1,0.676131,0.101122,0.100751,0.052253,0.227381,0.048756,0.159926,0.048553,0.086873,0.041831,0.845798
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,5,1,0.665152,0.119128,0.101771,0.056925,0.223489,0.044369,0.147704,0.062145,0.109137,0.055476,0.817082
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,6,1,0.660882,0.105886,0.102853,0.058373,0.213336,0.043203,0.153698,0.054580,0.093251,0.045986,0.832766
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,6,7,0,0.668616,0.122885,0.100558,0.052821,0.224802,0.049807,0.152917,0.058732,0.096229,0.053720,-0.182130
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,0,1,0.650970,0.113681,0.108811,0.064338,0.229345,0.047185,0.154035,0.060118,0.100605,0.056369,0.800750
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,1,1,0.663020,0.114837,0.098927,0.056338,0.230703,0.053360,0.153040,0.056284,0.094048,0.046974,0.818804
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,2,1,0.672147,0.109298,0.107491,0.056832,0.224717,0.044679,0.152542,0.055757,0.095704,0.052712,0.826725
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,3,1,0.661465,0.119350,0.110831,0.050988,0.223499,0.051324,0.154773,0.049415,0.094810,0.043713,0.817767
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,4,0,0.663562,0.122940,0.099713,0.057870,0.221134,0.045661,0.156312,0.056139,0.101349,0.046299,-0.184223
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,5,1,0.664815,0.121224,0.102308,0.061665,0.225889,0.046606,0.158231,0.056400,0.095953,0.053208,0.809287
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,6,1,0.670496,0.119702,0.103134,0.053173,0.222531,0.045718,0.150181,0.061400,0.105850,0.053781,0.820787
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,7,7,1,0.648463,0.116471,0.114429,0.054549,0.226113,0.044722,0.161929,0.051814,0.091739,0.043816,0.809263
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,0,1,0.666283,0.112355,0.097396,0.057110,0.222229,0.046293,0.156960,0.052758,0.087709,0.051348,0.830410
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,1,1,0.656655,0.120022,0.096353,0.056776,0.224964,0.044575,0.152223,0.058386,0.105097,0.052890,0.818701
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,2,0,0.672160,0.111763,0.099809,0.056415,0.224805,0.049793,0.151857,0.052061,0.095433,0.045539,-0.169394
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,3,1,0.656258,0.111993,0.104438,0.056295,0.227396,0.047327,0.161419,0.052844,0.096452,0.044113,0.819644
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,4,0,0.654525,0.113943,0.115610,0.052830,0.229076,0.042938,0.153671,0.060640,0.096788,0.055114,-0.189389
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,5,0,0.664742,0.121047,0.101830,0.052426,0.229619,0.050125,0.150652,0.048521,0.092805,0.044482,-0.176963
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,6,1,0.649347,0.114413,0.105363,0.055697,0.233489,0.043350,0.148735,0.053950,0.095732,0.046524,0.817121
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,8,7,1,0.655597,0.112187,0.094399,0.057996,0.230774,0.048204,0.146780,0.052751,0.092753,0.046134,0.826785
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,0,1,0.651447,0.115342,0.100251,0.059857,0.225917,0.047222,0.148761,0.055860,0.098741,0.044117,0.815554
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,1,1,0.674931,0.124684,0.108479,0.052667,0.226090,0.047391,0.154206,0.059672,0.102695,0.053735,0.812404
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,2,1,0.660703,0.114470,0.092995,0.051950,0.226873,0.053279,0.150992,0.052734,0.098014,0.050546,0.831462
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,3,0,0.644700,0.111868,0.099287,0.057664,0.224534,0.045322,0.159295,0.064699,0.107945,0.055518,-0.186813
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,4,1,0.656306,0.116414,0.100527,0.052392,0.220962,0.049816,0.160009,0.064491,0.112568,0.058235,0.816156
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,5,1,0.651150,0.117221,0.102773,0.057309,0.230906,0.044347,0.146157,0.061706,0.100048,0.049916,0.811269
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,6,1,0.647458,0.128507,0.104549,0.054853,0.232693,0.044196,0.149233,0.054172,0.094171,0.046503,0.804574
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,contact_mode_flip,9,7,1,0.664506,0.115768,0.102396,0.055263,0.227415,0.044381,0.149534,0.063265,0.102258,0.057152,0.818944
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,0,0,0.676635,0.107799,0.098312,0.055766,0.216084,0.049558,0.145553,0.052083,0.089849,0.048308,-0.158387
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,1,1,0.686314,0.113438,0.095505,0.057597,0.220776,0.045330,0.144535,0.052605,0.098161,0.047054,0.840729
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,2,1,0.657954,0.110707,0.086824,0.052198,0.220520,0.043196,0.148371,0.053370,0.094660,0.050108,0.846010
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,3,1,0.670091,0.105220,0.101212,0.049590,0.220077,0.043011,0.140703,0.060745,0.100964,0.051323,0.843747
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,4,1,0.654552,0.105614,0.106940,0.062500,0.221270,0.039975,0.149096,0.056243,0.095804,0.050153,0.822562
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,5,1,0.670181,0.112574,0.091994,0.056274,0.221571,0.046285,0.140545,0.047563,0.086289,0.038997,0.843436
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,6,1,0.669638,0.113689,0.098731,0.055171,0.219112,0.044960,0.143211,0.055589,0.102463,0.047381,0.833913
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,0,7,1,0.670284,0.110658,0.092906,0.054552,0.220851,0.044255,0.148310,0.056734,0.095293,0.048256,0.840221
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,0,1,0.671979,0.102422,0.100124,0.048040,0.229177,0.048190,0.153956,0.058749,0.099208,0.053684,0.842540
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,1,0,0.667603,0.098848,0.094617,0.052525,0.220571,0.048921,0.147711,0.054421,0.095149,0.048626,-0.149868
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,2,1,0.655486,0.107383,0.091228,0.057484,0.224958,0.050547,0.150184,0.049792,0.090387,0.050554,0.835871
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,3,1,0.685760,0.101223,0.087864,0.056450,0.223515,0.049495,0.148275,0.061807,0.107977,0.057927,0.849234
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,4,1,0.683859,0.104944,0.094821,0.057804,0.219976,0.045038,0.146020,0.056509,0.096809,0.050483,0.845626
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,5,0,0.666251,0.108769,0.100042,0.050721,0.225597,0.045863,0.143247,0.051279,0.091514,0.045524,-0.158745
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,6,1,0.693928,0.105835,0.096090,0.052907,0.220722,0.043666,0.148755,0.062000,0.102041,0.060550,0.848838
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,1,7,1,0.661440,0.118448,0.094880,0.052877,0.220214,0.050439,0.141833,0.049817,0.094401,0.046698,0.832840
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,0,1,0.664287,0.105389,0.099631,0.052945,0.224405,0.039264,0.147341,0.053212,0.095302,0.052171,0.843546
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,1,1,0.690698,0.111416,0.111954,0.054552,0.223287,0.047928,0.151262,0.053880,0.094576,0.047759,0.830128
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,2,1,0.666567,0.113606,0.096364,0.050804,0.221686,0.045749,0.147620,0.056540,0.097064,0.047528,0.836687
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,3,0,0.670510,0.108025,0.092535,0.055443,0.228885,0.046863,0.149222,0.055286,0.094764,0.052868,-0.161001
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,4,1,0.669967,0.108083,0.092224,0.055517,0.224648,0.049214,0.142638,0.050680,0.090673,0.045205,0.843192
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,5,1,0.661580,0.110266,0.098862,0.058529,0.227280,0.045513,0.146669,0.055614,0.099249,0.050534,0.827237
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,6,0,0.672858,0.110014,0.090800,0.056900,0.224018,0.044874,0.150036,0.059742,0.099968,0.050920,-0.162689
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,2,7,1,0.673956,0.105342,0.091298,0.055401,0.223151,0.049261,0.147892,0.055335,0.091985,0.049084,0.844309
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,0,1,0.668060,0.108409,0.093241,0.053136,0.222893,0.043238,0.143075,0.047922,0.087988,0.039046,0.849382
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,1,1,0.674236,0.106549,0.099464,0.058621,0.221850,0.048654,0.145485,0.060790,0.104313,0.052328,0.831250
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,2,0,0.678343,0.101650,0.090633,0.055718,0.228989,0.047914,0.148921,0.057796,0.096708,0.048823,-0.153422
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,3,0,0.663639,0.103447,0.099750,0.057586,0.226221,0.046324,0.143053,0.050389,0.085412,0.038586,-0.161545
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,4,1,0.681635,0.103200,0.098908,0.055285,0.231703,0.046942,0.144005,0.054502,0.099012,0.050254,0.843072
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,5,1,0.673379,0.108447,0.099045,0.058805,0.226425,0.046467,0.138653,0.049201,0.087462,0.048732,0.837939
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,6,0,0.677199,0.104884,0.084833,0.054666,0.221013,0.042564,0.147966,0.052983,0.087999,0.047094,-0.142606
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,3,7,1,0.685377,0.109433,0.098547,0.054871,0.225876,0.042201,0.143513,0.056314,0.094437,0.046399,0.842574
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,0,1,0.656188,0.100661,0.092630,0.056625,0.224683,0.043056,0.144172,0.055871,0.092487,0.047544,0.843541
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,1,1,0.668659,0.114975,0.098432,0.054515,0.219868,0.047742,0.148317,0.052063,0.086593,0.043954,0.832824
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,2,1,0.669306,0.103220,0.100181,0.056409,0.227253,0.046093,0.140179,0.056312,0.105083,0.047099,0.838089
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,3,0,0.675044,0.098983,0.109856,0.052157,0.223383,0.040707,0.146164,0.051779,0.091890,0.046386,-0.153370
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,4,1,0.689171,0.107197,0.091633,0.056493,0.217405,0.046976,0.144942,0.052179,0.094924,0.047236,0.851933
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,5,1,0.670403,0.106762,0.098486,0.054708,0.220457,0.044654,0.148884,0.056373,0.099598,0.047466,0.839347
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,6,1,0.661103,0.108114,0.083721,0.055843,0.217673,0.040794,0.152530,0.046071,0.085722,0.040339,0.854050
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,4,7,1,0.687860,0.104650,0.086002,0.061171,0.224737,0.044023,0.141724,0.049419,0.088750,0.038193,0.855117
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,0,0,0.672756,0.104038,0.093306,0.056760,0.222199,0.048123,0.151530,0.061271,0.103634,0.058666,-0.161520
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,1,1,0.685436,0.102329,0.095867,0.062015,0.225928,0.044719,0.149061,0.059089,0.101905,0.049410,0.839458
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,2,1,0.676403,0.104808,0.100421,0.050691,0.219915,0.044511,0.148148,0.060846,0.098651,0.053281,0.843418
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,3,1,0.661907,0.104813,0.096315,0.052752,0.227664,0.047415,0.134387,0.050425,0.094682,0.047933,0.845052
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,4,1,0.666733,0.107784,0.087748,0.057727,0.226438,0.043756,0.148555,0.048574,0.079638,0.042082,0.846113
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,5,1,0.654139,0.102637,0.083606,0.054148,0.218766,0.041340,0.141648,0.052881,0.089853,0.044921,0.855786
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,6,1,0.667954,0.107115,0.096109,0.057582,0.212848,0.045728,0.140353,0.054740,0.098686,0.043615,0.841481
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,5,7,1,0.675961,0.112401,0.091861,0.056170,0.223420,0.043344,0.146852,0.055231,0.098241,0.052619,0.840637
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,0,0,0.672941,0.109690,0.097429,0.050142,0.223711,0.039939,0.149478,0.051382,0.089845,0.040270,-0.152218
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,1,0,0.669504,0.105280,0.101198,0.055519,0.222681,0.039937,0.147969,0.049915,0.087546,0.041064,-0.156365
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,2,1,0.647339,0.101084,0.091962,0.056702,0.225371,0.044637,0.150108,0.052415,0.087826,0.042806,0.840549
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,3,1,0.656761,0.108614,0.090027,0.050542,0.219870,0.045702,0.138686,0.049216,0.084530,0.043980,0.850208
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,4,0,0.662421,0.107679,0.096186,0.050252,0.219536,0.050853,0.148004,0.054649,0.097643,0.049279,-0.159529
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,5,1,0.678161,0.106736,0.100532,0.051366,0.222908,0.046622,0.143284,0.051366,0.097714,0.045233,0.846448
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,6,1,0.662786,0.116334,0.090653,0.058120,0.223310,0.050503,0.146854,0.056091,0.095128,0.049939,0.827052
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,6,7,1,0.676053,0.115498,0.094680,0.051340,0.223784,0.045789,0.146277,0.050669,0.089312,0.044869,0.842298
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,0,1,0.660964,0.099206,0.091881,0.056505,0.218347,0.042886,0.149664,0.060558,0.104000,0.052527,0.845109
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,1,1,0.685378,0.107844,0.092341,0.054076,0.218491,0.046248,0.151092,0.046833,0.091252,0.040004,0.854293
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,2,1,0.671950,0.105164,0.095805,0.057004,0.226497,0.046989,0.142379,0.052075,0.097721,0.044511,0.842003
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,3,1,0.666800,0.109617,0.096301,0.056669,0.225412,0.042775,0.146359,0.062098,0.099846,0.056858,0.831511
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,4,1,0.657230,0.099895,0.104919,0.059186,0.228586,0.044638,0.148155,0.048544,0.088570,0.043289,0.834193
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,5,1,0.685803,0.111596,0.104773,0.057603,0.223327,0.045480,0.144114,0.051934,0.087787,0.045560,0.834681
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,6,0,0.651089,0.093493,0.096509,0.052407,0.223908,0.043089,0.139582,0.049438,0.086405,0.041275,-0.144945
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,7,7,1,0.667723,0.105373,0.092089,0.052025,0.218336,0.051141,0.149898,0.053788,0.093986,0.043731,0.846106
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,0,1,0.666758,0.114058,0.104530,0.049754,0.224638,0.047294,0.141272,0.054827,0.099686,0.048645,0.831715
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,1,1,0.683218,0.104619,0.092646,0.050224,0.228100,0.051939,0.141209,0.046199,0.090065,0.041446,0.856759
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,2,0,0.690111,0.103590,0.098496,0.054218,0.220179,0.048018,0.152315,0.052590,0.095216,0.046177,-0.150524
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,3,1,0.682821,0.105572,0.095738,0.053040,0.215920,0.047864,0.143822,0.053273,0.095861,0.050050,0.851183
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,4,1,0.682464,0.103532,0.095203,0.055265,0.224436,0.040563,0.151903,0.053157,0.092158,0.041334,0.850865
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,5,1,0.666368,0.113192,0.103263,0.052138,0.226023,0.047956,0.140242,0.044134,0.083209,0.037917,0.837141
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,6,1,0.676222,0.108520,0.096025,0.053318,0.223079,0.044331,0.139753,0.058328,0.098375,0.050871,0.843051
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,8,7,1,0.679646,0.114463,0.094263,0.053695,0.223037,0.040322,0.149789,0.056437,0.099121,0.048492,0.841106
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,0,1,0.661336,0.106393,0.097350,0.049056,0.226757,0.044409,0.150000,0.051893,0.096939,0.051526,0.844310
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,1,1,0.681108,0.105041,0.092507,0.057792,0.218725,0.048406,0.145676,0.044112,0.088990,0.035268,0.852978
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,2,1,0.658242,0.104739,0.095816,0.053722,0.225405,0.043887,0.151911,0.049440,0.088233,0.041197,0.842953
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,3,1,0.683133,0.111945,0.105692,0.049968,0.229540,0.047408,0.148414,0.053764,0.097843,0.049520,0.835816
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,4,1,0.674460,0.107961,0.101711,0.048746,0.217453,0.042892,0.151267,0.049767,0.089851,0.041119,0.848972
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,5,1,0.670890,0.118010,0.100940,0.057022,0.223829,0.045572,0.142771,0.047610,0.091130,0.042256,0.830146
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,6,1,0.665542,0.103717,0.100202,0.052537,0.224814,0.042462,0.139386,0.055837,0.100713,0.050587,0.843557
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,actuator_lag,9,7,1,0.667428,0.109602,0.086647,0.057625,0.231366,0.042688,0.144917,0.051830,0.094717,0.042419,0.843384
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,0,1,0.647978,0.113208,0.109916,0.055853,0.218018,0.050091,0.154678,0.051714,0.092763,0.047838,0.815294
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,1,1,0.670808,0.119302,0.093267,0.054995,0.225796,0.047079,0.151140,0.051593,0.093969,0.045179,0.831415
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,2,0,0.669299,0.113158,0.092428,0.053044,0.226215,0.050291,0.152476,0.052125,0.095332,0.044500,-0.163212
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,3,1,0.670010,0.109308,0.094636,0.060209,0.223587,0.042007,0.142521,0.051082,0.090874,0.043163,0.839248
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,4,1,0.660376,0.104687,0.105759,0.054969,0.222612,0.046625,0.149606,0.053017,0.093169,0.045646,0.832194
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,5,1,0.677118,0.105334,0.099616,0.054430,0.215214,0.053269,0.145451,0.055583,0.097532,0.056477,0.840468
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,6,1,0.664116,0.101624,0.097545,0.052752,0.224272,0.046618,0.150788,0.056545,0.096709,0.045677,0.842030
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,0,7,1,0.681137,0.116300,0.103747,0.056813,0.216890,0.047755,0.145222,0.058636,0.098936,0.050457,0.826589
minus_active_probe_value,does not value diagnostic probes,cluttered_navigation_grasp,payload_shift,1,0,1,0.680476,0.106212,0.103767,0.055993,0.220133,0.047182,0.149162,0.058303,0.091930,0.045105,0.835252
